
> proj@1.0.0 start /home/polina/workDir/primat/proj
> tsc -p tsconfig.json && node script.js

2,7536641473409396
2,733321820130318
2,7132560129490844
2,6934614173078586
2,673932855648946
2,6546652772988124
2,6356537545735144
2,6168934790282687
2,5983797578469043
2,5801080103638894
2,5620737647140928
2,5442726546049554
2,5267004162049673
2,5093528851448506
2,4922259936257882
2,4753157676307973
2,4586183242346875
2,4421298690085393
2,425846693515257
2,4097651728917064
2,3938817635146727
2,3781930007465477
2,3626954967583025
2,3473859384258624
2,3322610852973513
2,3173177676285865
2,3025528844833896
2,287963401897009
2,2735463510996268
2,2592988267977536
2,2452179855112147
2,231301043963645
2,21754527752437
2,20394801869979
2,190506655672378
2,1772186308852026
2,164081439670455
2,1510926289208174
2,1382497958010074
2,1255505864991324
2,1129926950152456
2,100573861987111
2,0882918735503933
2,0761445602331015
2,0641297958823484
2,0522454966228763
2,040489619845601
2,028860163225619
2,017355163768395
2,0059726968829845
1,9947108754819354
1,9835678491062005
1,9725418030748232
1,961630957658132
1,9508335672738155
1,9401479197053673
1,929572335341546
1,9191051664366157
1,9087447963907564
1,8984896390495742
1,8883381380222835
1,878288766018225
1,868340024200777
1,8584904415580477
1,848738574290171
1,8390830052125917
1,8295223431746044
1,8200552224926612
1,810680302398623
1,8013962665014847
1,7922018222631344
1,7830957004870325
1,774076654819902
1,7651434612654306
1,7562949177105809
1,7475298434631041
1,7388470788006198
1,7302454845307107
1,7217239415615961
1,713281350483354
1,7049166311590747
1,6966287223259024
1,6884165812057192
1,6802791831248352
1,6722155211428635
1,6642246056903007
1,6563054642145711
1,6484571408345823
1,6406786960030224
1,6329692061765333
1,6253277634938026
1,6177534754607743
1,6102454646431723
1,6028028683660964
1,595424838420516
1,5881105407762726
1,5808591553015687
1,573669875488982
1,5665419081875
1,5594744733406678
1,5524668037302907
1,5455181447261608
1,5386277540413487
1,5317949014924443
1,5250188687658595
1,5182989491883965
1,511634447503551
1,5050246796523694
1,498468972559001
1,4919666639212694
1,4855171020052986
1,4791196454450337
1,4727736630458015
1,4664785335920891
1,4602336456597278
1,4540383974315316
1,4478921965175449
1,4417944597786627
1,4357446131539218
1,4297420914919357
1,423786338385312
1,4178768060089053
1,4120129549614098
1,4061942541101915
1,400420180439375
1,3946902189010264
1,3890038622697582
1,3833606109999286
1,3777599730859285
1,3722014639255842
1,3666846061859825
1,3612089296723506
1,3557739711995993
1,3503792744662426
1,3450243899311543
1,339708874692713
1,3344322923705128
1,3291942129892471
1,3239942128652535
1,3188318744948648
1,3137067864457703
1,3086185432497124
1,30356674529793
1,2985509987383612
1,2935709153750694
1,288626112569779
1,2837162131449205
1,2788408452892015
1,273999642464422
1,269192243314786
1,2644182915773892
1,2596774359948264
1,2549693302294822
1,2502936327793328
1,2456500068956338
1,2410381205018939
1,236457646114853
1,2319082607665728
1,2273896459282425
1,222901487435546
1,218443475415162
1,2140153042130957
1,2096166723240591
1,2052472823222977
1,200906840793793
1,1965950582696732
1,192311649161037
1,1880563316948993
1,1838288278513125
1,1796288633018566
1,175456167349076
1,1713104728672967
1,1671915162442512
1,1630990373241794
1,1590327793516118
1,1549924889164975
1,1509779159002504
1,1469888134226898
1,1430249377903194
1,13908604844503
1,1351719079142248
1,1312822817616592
1,1274169385392383
1,1235756497395568
1,119758189749668
1,1159643358052769
1,112193867946012
1,1084465689714968
1,1047222243981856
1,1010206224169559
1,0973415538515663
1,0936848121177631
1,0900501931832116
1,0864374955279992
1,0828465201061146
1,0792770703073606
1,0757289519200899
1,0722019730945442
1,0686959443068733
1,0652106783238837
1,0617459901682087
1,058301697084271
1,0548776185048108
1,0514735760179263
1,0480893933347981
1,044724896257963
1,0413799126500727
1,0380542724032618
1,0347478074090724
1,031460351528778
1,0281917405644714
1,024941812230277
1,0217104061245619
1,0184973637020638
1,0153025282469876
1,012125744846312
1,0089668603635595
1,0058257234131807
1,0027021843350603
0,9995960951698478
0,9965073096344732
0,9934356830980652
0,9903810725583667
0,9873433366185652
0,984322335464448
0,9813179308418872
0,9783299860349601
0,975358365844081
0,9724029365647546
0,9694635659666198
0,9665401232728081
0,9636324791396803
0,9607405056368228
0,9578640762276261
0,9550030657497602
0,9521573503963768
0,9493268076973717
0,9465113165010799
0,9437107569562372
0,9409250104941601
0,9381539598113916
0,9353974888524397
0,932655482792921
0,929927828022896
0,9272144121305588
0,9245151238861703
0,921829853226097
0,9191584912373747
0,916500930142336
0,913857063283498
0,9112267851087242
0,9086099911566973
0,9060065780424236
0,9034164434431766
0,900839486084571
0,8982756057268059
0,8957247031512505
0,8931866801470701
0,8906614394982959
0,8881488849708229
0,8856489212998272
0,8831614541773651
0,880686390239942
0,878223637056575
0,8757731031168217
0,8733346978191007
0,870908331459155
0,8684939152187305
0,8660913611542923
0,8637005821861867
0,8613214920877292
0,8589540054744157
0,8565980377935676
0,8542535053139625
0,8519203251154778
0,8495984150792935
0,8472876938778238
0,8449880809650253
0,842699496566866
0,840421861671711
0,8381550980211847
0,8358991281009526
0,8336538751315449
0,8314192630596967
0,8291952165493823
0,8269816609732936
0,8247785224041699
0,8225857276065952
0,8204032040286449
0,8182308797937008
0,8160686836925163
0,813916545175236
0,8117743943435753
0,8096421619432964
0,8075197793564245
0,805407178593948
0,8033042922883618
0,8012110536864951
0,799127396642333
0,7970532556099343
0,7949885656365738
0,7929332623558113
0,7908872819808195
0,7888505612976889
0,7868230376588968
0,7848046489767782
0,7827953337172495
0,7807950308934528
0,7788036800596276
0,7768212213049033
0,7748475952473295
0,7728827430279583
0,7709266063049999
0,7689791272479116
0,7670402485318736
0,7651099133320759
0,7631880653181546
0,7612746486488066
0,759369607966391
0,7574728883914892
0,7555844355178429
0,7537041954070273
0,7518321145834052
0,7499681400291239
0,7481122191791238
0,7462642999162166
0,7444243305663074
0,7425922598935729
0,7407680370957559
0,7389516117995378
0,7371429340560149
0,7353419543361087
0,7335486235261012
0,7317628929232918
0,7299847142316312
0,7282140395573584
0,726450821404916
0,7246950126727119
0,7229465666488828
0,721205437007519
0,7194715778043175
0,7177449434728654
0,7160254888205971
0,7143131690250172
0,7126079396298626
0,7109097565413216
0,7092185760243634
0,7075343546990475
0,7058570495369335
0,7041866178574406
0,702523017324434
0,7008662059426409
0,6992161420543435
0,697572784335806
0,6959360917941054
0,6943060237637357
0,6926825399032707
0,6910656001923665
0,689455164928313
0,6878511947230401
0,6862536505000119
0,6846624934911033
0,6830776852336322
0,6814991875673125
0,6799269626313439
0,678360972861432
0,6768011809869948
0,6752475500282645
0,6737000432934653
0,67215862437608
0,6706232571520677
0,6690939057771901
0,6675705346842784
0,6660531085806645
0,664541592445475
0,6630359515271456
0,661536151340856
0,6600421576658864
0,6585539365433501
0,6570714542735361
0,655594677413559
0,6541235727749749
0,6526581074213759
0,6511982486660408
0,6497439640696692
0,648295221438029
0,646851988819773
0,6454142345040882
0,6439819270186163
0,6425550351271279
0,6411335278275077
0,6397173743495262
0,638306544152797
0,636901006924659
0,6355007325780386
0,6341056912495748
0,6327158532974533
0,6313311892995841
0,6299516700514902
0,6285772665643529
0,6272079500632373
0,6258436919850799
0,6244844639768184
0,6231302378936009
0,621780985796828
0,6204366799524935
0,6190972928292364
0,6177627970966775
0,6164331656236369
0,6151083714763683
0,6137883879168891
0,6124731884012308
0,6111627465778454
0,6098570362858468
0,6085560315534339
0,6072597065962462
0,6059680358157911
0,6046809937978198
0,6033985553107808
0,6021206953042366
0,6008473889073701
0,5995786114274569
0,5983143383483449
0,597054545329033
0,5957992082020666
0,5945483029722433
0,5933018058150661
0,5920596930754213
0,5908219412660215
0,589588527066155
0,5883594273202657
0,587134619036543
0,5859140793856815
0,5846977856994245
0,5834857154693585
0,5822778463455324
0,5810741561352158
0,5798746228015931
0,5786792244624432
0,5774879393890591
0,5763007460048464
0,5751176228841905
0,573938548751194
0,5727635024784721
0,5715924630860901
0,5704254097402287
0,5692623217520817
0,568103178576756
0,5669479598120559
0,5657966451974453
0,5646492146128383
0,5635056480776076
0,5623659257493799
0,5612300279230421
0,5600979350295942
0,5589696276352022
0,5578450864400575
0,5567242922773659
0,5556072261123068
0,5544938690411162
0,5533842022899066
0,5522782072138693
0,5511758652960912
0,5500771581467562
0,5489820675020447
0,5478905752233544
0,5468026632961148
0,5457183138290667
0,5446375090531597
0,5435602313207906
0,5424864631048082
0,5414161869976188
0,5403493857103296
0,5392860420718515
0,5382261390279798
0,5371696596406099
0,5361165870868163
0,5350669046580822
0,5340205957593593
0,5329776439083168
0,5319380327344998
0,530901745978481
0,5298687674911255
0,5288390812327
0,5278126712721561
0,5267895217863179
0,525769617059109
0,5247529414807668
0,523739479547124
0,522729215858829
0,5217221351206129
0,5207182221405048
0,5197174618291657
0,5187198391991372
0,5177253393640967
0,5167339475381969
0,5157456490352965
0,514760429268363
0,5137782737486675
0,5127991680851752
0,5118230979838314
0,5108500492469183
0,5098800077723971
0,5089129595531775
0,5079488906765729
0,5069877873235633
0,5060296357681955
0,5050744223769266
0,5041221336080861
0,5031727560110868
0,5022262762259574
0,5012826809826647
0,5003419571004906
0,4994040914875182
0,49846907113995487
0,49753688314156513
0,49660751466311287
0,495680952961718
0,4947571853803849
0,49383619934736694
0,4929179823756106
0,4920025220622071
0,49108980608786806
0,49017982221633016
0,48927255829384697
0,4883680022486056
0,4874661420903284
0,4865669659095722
0,4856704618773066
0,484776618244383
0,48388542334103124
0,48299686557630217
0,4821109334376546
0,48122761549033377
0,4803469003770084
0,4794687768172266
0,47859323360686423
0,4777202596177575
0,476849843797161
0,475981975167308
0,4751166428248812
0,47425383594065285
0,47339354375896164
0,47253575559720357
0,4716804608455179
0,47082764896621593
0,46997730949344596
0,46912943203265195
0,4682840062601839
0,4674410219228739
0,4666004688376449
0,4657623368909908
0,46492661603866126
0,4640932963051357
0,4632623677833452
0,4624338206341756
0,4616076450860557
0,46078383143461354
0,459962370042247
0,4591432513377393
0,4583264658158481
0,4575120040369445
0,4566998566266198
0,4558900142753208
0,45508246773794386
0,4542772078335062
0,4534742254447273
0,4526735115176728
0,45187505706143855
0,45107885314775936
0,45028489091064683
0,44949316154604807
0,448703656311436
0,4479163665255992
0,4471312835681948
0,44634839887940964
0,44556770395964795
0,44478919036921033
0,44401284972793076
0,4432386737148932
0,4424666540680409
0,44169678258390027
0,4409290511172696
0,44016345158086095
0,4393999759450529
0,4386386162375122
0,4378793645429131
0,43712221300263643
0,4363671538144807
0,4356141792322972
0,43486328156579285
0,43411445318015796
0,4333676864958414
0,4326229739881549
0,43188030818713447
0,4311396816771346
0,4304010870965776
0,42966451713770704
0,4289299645463036
0,42819742212143996
0,4274668827150799
0,42673833923196836
0,42601178462930495
0,4252872119164672
0,42456461415477764
0,423843984457178
0,4231253159880986
0,4224086019630716
0,421693835648581
0,4209810103617566
0,42027011947015
0,4195611563914902
0,41885411459343996
0,41814898759337166
0,4174457689580787
0,4167444523036139
0,41604503129500353
0,4153474996460496
0,4146518511190497
0,413958079524671
0,4132661787216115
0,41257614261646364
0,4118879651634621
0,4112016403642577
0,41051716226773793
0,40983452496979267
0,4091537226130733
0,40847474938684003
0,40779759952671557
0,4071222673145376
0,40644874707805717
0,4057770331908357
0,40510712007201394
0,40443900218609063
0,40377267404275613
0,40310813019672265
0,4024453652474815
0,4017843738391198
0,40112515066017446
0,4004676904434881
0,39981198796585704
0,3991580380480784
0,39850583555457214
0,3978553753933506
0,3972066525157416
0,3965596619162754
0,39591439863251365
0,3952708577448684
0,39462903437639685
0,39398892369272454
0,3933505209017996
0,39271382125375
0,3920788200407905
0,39144551259699845
0,39081389429814506
0,39018396056161386
0,38955570684618424
0,3889291286519096
0,38830422151998834
0,387680981032553
0,38705940281258355
0,38643948252378824
0,385821215870364
0,38520459859697226
0,3845896264885179
0,3839762953700502
0,38336460110663834
0,3827545396032038
0,38214610680441763
0,38153929869455694
0,3809341112974189
0,3803305406761286
0,3797285829330802
0,37912823420976566
0,3785294906867038
0,37793234858326696
0,3773368041576088
0,3767428537065324
0,376150493565387
0,3755597201079347
0,37497052974627143
0,3743829189307024
0,37379688414961815
0,373212421929457
0,372629528834504
0,3720482014668699
0,3714684364663802
0,37089023051041553
0,3703135803139164
0,3697384826291829
0,36916493424589963
0,36859293199090787
0,36802247272824795
0,36745355335897356
0,36688617082112135
0,36632032208963633
0,3657560041762048
0,36519321412929623
0,3646319490339669
0,36407220601189044
0,36351398222118947
0,3629572748564247
0,362402081148491
0,36184839836454863
0,3612962238079829
0,3607455548182654
0,36019638877100363
0,3596487230777696
0,3591025551860956
0,35855788257939253
0,3580147027768813
0,3574730133336067
0,35693281184024134
0,35639409592318183
0,3558568632444187
0,3553211115014788
0,3547868384274214
0,3542540417907415
0,3537227193953872
0,35319286908064146
0,35266448872114065
0,3521375762268133
0,35161212954279475
0,3510881466494963
0,3505656255624942
0,35004456433247644
0,3495249610452952
0,34900681382186055
0,34849012081814223
0,34797488022514395
0,3474610902688776
0,34694874921035407
0,3464378553455306
0,34592840700531635
0,3454204025555344
0,3449138403969456
0,3444087189651942
0,3439050367307928
0,34340279219916864
0,34290198391058807
0,3424026104401802
0,34190467039796085
0,34140816242875166
0,34091308521225444
0,3404194374630374
0,3399272179305037
0,33943642539891333
0,33894705868739533
0,33845911664998674
0,3379725981755692
0,3374875021879509
0,33700382764583503
0,3365215735428659
0,33604073890761665
0,3355613228036584
0,3350833243295242
0,3346067426187662
0,3341315768399676
0,333657826196803
0,33318548992803054
0,3327145673075118
0,3322450576443153
0,3317769602826733
0,33131027460207596
0,33084500001728356
0,33038113597836
0,32991868197077545
0,32945763751536133
0,32899800216843744
0,3285397755218307
0,32808295720291014
0,32762754687470824
0,32717354423589057
0,32672094902086574
0,3262697609998513
0,325819979978936
0,3253716058001132
0,3249246383413935
0,32447907751684885
0,3240349232766769
0,32359217560730136
0,32315083453147037
0,3227109001082735
0,3222723724332655
0,3218352516385441
0,32139953789285386
0,32096523140164035
0,3205323324071825
0,32010084118868326
0,31967075806230016
0,31924208338134324
0,3188148175363295
0,3183889609550808
0,31796451410285625
0,3175414774824348
0,3171198516342591
0,3166996371365249
0,31628083460532
0,3158634446947526
0,3154474680970353
0,31503290554265334
0,31461975780049944
0,3142080256779327
0,31379771002102697
0,31338881171461996
0,31298133168250053
0,31257527088753945
0,31217063033182424
0,3117674110568595
0,3113656141436378
0,3109652407128834
0,31056629192516716
0,310168768981048
0,3097726731212881
0,3093780056270093
0,308984767819863
0,30859296106218015
0,30820258675719914
0,3078136463491978
0,30742614132372126
0,30704007320777627
0,30665544356997243
0,30627225402077873
0,30589050621268665
0,3055102018404259
0,30513134264116826
0,30475393039476495
0,3043779669239475
0,30400345409449164
0,30363039381555823
0,30325878803979744
0,3028886387636674
0,30251994802763826
0,30215271791641296
0,3017869505592022
0,3014226481299703
0,30105981284765415
0,30069844697642867
0,3003385528260283
0,2999801327519184
0,2996231891556355
0,29926772448501154
0,2989137412344916
0,29856124194539485
0,2982102292061983
0,2978607056528465
0,29751267396903375
0,29716613688651744
0,2968210971854187
0,29647755769452877
0,29613552129162457
0,2957949909037953
0,29545596950779324
0,2951184601303265
0,2947824658484047
0,2944479897897008
0,2941150351328735
0,29378360510796686
0,29345370299670126
0,29312533213290043
0,2927984959028177
0,2924731977455525
0,2921494411534033
0,29182722967225794
0,29150656690200566
0,2911874564969141
0,2908699021660613
0,29055390767372996
0,2902394768398364
0,2899266135403449
0,2896153217077315
0,28930560533137584
0,28899746845806273
0,28869091519237544
0,2883859496972086
0,28808257619420213
0,2877807989642345
0,28748062234788496
0,2871820507459516
0,2868850886199171
0,28658974049248176
0,286296010948043
0,28600390463324943
0,2857134262574951
0,2854245805934996
0,2851373724778008
0,2848518068113491
0,2845678885600468
0,28428562275531966
0,2840050144947086
0,28372606894243674
0,28344879133003387
0,2831731869569044
0,28289926119097103
0,28262701946929625
0,28235646729870034
0,28208761025642554
0,2818204539907772
0,2815550042217763
0,2812912667418648
0,2810292474165512
0,2807689521851441
0,2805103870614176
0,28025355813436303
0,27999847156889324
0,2797451336065921
0,279493550566454
0,27924372884565857
0,2789956749203279
0,2787493953463303
0,2785048967600483
0,27826218587923573
0,2780212695037867
0,2777821545165924
0,27754484788439976
0,2773093566586744
0,27707568797643206
0,2768438490611863
0,2766138472238129
0,27638568986346385
0,2761593844685037
0,27593493861748347
0,2757123599800483
0,27549165631794736
0,27527283548600967
0,27505590543315445
0,2748408742034053
0,2746277499369398
0,27441654087113837
0,2742072553416306
0,27399990178341904
0,2737944887319653
0,2735910248243017
0,27338951880019124
0,27318997950328205
0,2729924158822524
0,27279683699204876
0,2726032519950762
0,27241167016243056
0,2722221008751535
0,27203455362552514
0,2718490380183199
0,27166556377215023
0,2714841407207916
0,27130477881453724
0,27112748812158627
0,27095227882944284
0,2707791612463107
0,27060814580260434
0,270439243052346
0,2702724636747239
0,2701078184755663
0,2699453183889068
0,26978497447854927
0,26962679793967204
0,2694708001004238
0,2693169924236031
0,26916538650831295
0,26901599409167176
0,26886882705054577
0,2687238974033051
0,2685812173116168
0,2684407990822702
0,26830265516900637
0,2681667981744164
0,26803324085185726
0,2679019961073969
0,26777307700176056
0,2676464967523911
0,26752226873545304
0,2674004064879393
0,26728092370977025
0,2671638342659418
0,26704915218874337
0,2669368916799408
0,2668270671130796
0,2667196930357615
0,2666147841719865
0,2665123554245576
0,2664124218774855
0,26631499879846104
0,26622010164136156
0,26612774604880063
0,26603794785474366
0,2659507230871287
0,26586608797056277
0,26578405892906193
0,26570465258883613
0,2656278857811153
0,265553775545042
0,26548233913059954
0,2654135940016075
0,2653475578387533
0,2652842485426957
0,26522368423721193
0,2651658832723966
0,2651108642279478
0,26505864591646294
0,265009247386846
0,26496268792774025
0,2649189870710428
0,26487816459546637
0,26484024053019445
0,2648052351585588
0,2647731690218438
0,2647440629230905
0,2647179379310425
0,26469481538410367
0,26467471689441363
0,2646576643519765
0,26464367992886595
0,2646327860835198
0,2646250055651037
0,26462036141796824
0,26461887698618913
0,2646205759181679
0,2646254821713596
0,26463362001706164
0,2646450140453057
0,2646596891698282
0,26467767063316827
0,2646989840118148
0,26472365522150415
0,26475171052257945
0,2647831765254742
0,26481808019629355
0,26485644886250664
0,2648983102187579
0,26494369233277376
0,2649926236514012
0,2650451330067469
0,2651012496224595
0,2651610031201291
0,2652244235257808
0,2652915412765538
0,26536238722746497
0,265436992658336
0,26551538928083857
0,2655976092456884
0,2656836851500014
0,2657736500447586
0,26586753744245684
0,2659653813248991
0,2660672161511399
0,26617307686559744
0,2662829989063343
0,26639701821349787
0,2665151712379363
0,2666374949500031
0,2667640268485128
0,2668948049699191
0,26702986789765587
0,2671692547716855
0,2673130052982274
0,2674611597597151
0,26761375902493845
0,267770844559409
0,2679324584359499
0,2680986433454844
0,2682694426080663
0,26844490018416367
0,26862506068613534
0,2688099693899942
0,26899967224739313
0,26919421589788833
0,269393647681431
0,26959801565117614
0,2698073685865213
0,27002175600644823
0,2702412281831519
0,27046583615594755
0,27069563174550826
0,27093066756837836
0,2711709970518398
0,27141667444906065
0,27166775485461175
0,2719242942203097
0,2721863493714001
0,272453978023093
0,2727272387974988
0,2730061912409023
0,2732908958414243
0,2735814140470871
0,2738778082842704
0,274180141976601
0,27448847956422256
0,2748028865235409
0,2751234293873853
0,27545017576562375
0,27578319436626036
0,27612255501697924
0,2764683286872058
0,2768205875106504
0,27717940480834313
0,27754485511224336
0,2779170141893233
0,278295959066263
0,27868176805464995
0,27907452077679507
0,2794742981921127
0,2798811826241095
0,2802952577880189
0,28071660881903265
0,28114532230119826
0,28158148629696683
0,28202519037745033
0,2824765256533404
0,2829355848065767
0,28340246212269193
0,2838772535239799
0,28436005660333974
0,28485097065898796
0,28535009672991607
0,2858575376321735
0,2863733979960368
0,286897784303958
0,28743080492946493
0,2879725701769231
0,2885231923222333
0,2890827856544275
0,28965146651831014
0,2902293533579767
0,29081656676142675
0,29141322950615056
0,29201946660577904
0,2926354053578176
0,2932611753924472
0,29389690872246615
0,2945427397943553
0,295198805540532
0,29586524543273873
0,2965422015367194
0,2972298185680629
0,2979282439493269
0,2986376278684625
0,2993581233385133
0,30008988625865496
0,3008330754766052
0,30158785285238165
0,3023543833234517
0,30313283497135746
0,3039233790896871
0,304726190253612
0,3055414463908435
0,30636932885407864
0,3072100224950194
0,30806371573988944
0,30893060066651395
0,30981087308298694
0,31070473260785303
0,3116123827519969
0,31253403100199917
0,3134698889052097
0,31442017215636686
0,315385100685832
0,3163648987494819
0,31735979502017436
0,31837002268078657
0,3193958195188949
0,3204374280229434
0,32149509548004973
0,32256907407521157
0,3236596209921272
0,32476699851533636
0,32589147413381797
0,32703332064589624
0,3281928162654248
0,3293702447292357
0,3305658954055438
0,33178006340353533
0,333013049683814
0,3342651611695794
0,3355367108585783
0,33682801793550365
0,33813940788477326
0,3394712126034512
0,3408237705141585
0,342197426677745
0,3435925329054551
0,3450094478703
0,3464485372174389
0,3479101736731149
0,34939473715194785
0,3509026148620126
0,352434201407469
0,35398989888819715
0,35557011699589136
0,35717527310619396
0,3588057923662183
0,36046210777675475
0,3621446602686723
0,3638538987725091
0,36559028028062446
0,3673542699010076
0,3691463409017199
0,3709669747450032
0,3728166611100191
0,37469589790285174
0,37660519125266545
0,37854505549252365
0,380516013123467
0,3825185947601341
0,3845533390564008
0,3866207926089153
0,3887215098368303
0,3908560528354411
0,39302499120146617
0,39522890182762044
0,39746836866379476
0,3997439824421192
0,4020563403628487
0,40440604573800437
0,4067937075893872
0,4092199401972613
0,4116853625960344
0,41419059801276575
0,4167362732441954
0,4193230179678157
0,4219514639821552
0,42462224437109813
0,4273359925868035
0,43009334144585354
0,43289492203229474
0,4357413625016317
0,4386332867790809
0,4415713131452734
0,4445560527023555
0,4475881077130387
0,45066806980493745
0,45379651803234944
0,45697401678729327
0,4602011135514859
0,4634783364808262
0,46680619181365407
0,4701851610942764
0,473615698202915
0,47709822618353803
0,48063313386112033
0,4842207722401054
0,4878614506761323
0,4915554328137419
0,49530293228324657
0,49910410815087036
0,5029590601170106
0,5068678234590732
0,510830363716196
0,5148465711153133
0,5189162547393884
0,5230391364415826
0,5272148445108741
0,5314429070979112
0,535722745413207
0,5400536667129546
0,5444348570921665
0,5488653741089902
0,5533441392688059
0,5578699304023271
0,5624413739769818
0,567056937387506
0,5717149212776319
0,5764134519518469
0,5811504739430498
0,585923742809305
0,5907308182402271
0,5955690575613478
0,6004356097316814
0,6053274099373075
0,6102411748905816
0,615173398950448
0,6201203511854068
0,6250780735047269
0,6300423799867896
0,635008857535675
0,6399728679962227
0,644929551856987
0,6498738336648995
0,6548004292697993
0,6597038550063313
0,664578438909063
0,6694183340400411
0,674217533989751
0,6789698905897753
0,6836691338504693
0,6883088941079089
0,6928827263336521
0,697384136526843
0,7018066100726832
0,7061436419140766
0,710388768345481
0,7145356002006732
0,7185778571691783
0,722509402941503
0,726324280851583
0,7300167496571713
0,7335813190754643
0,7370127846746642
0,7403062617111893
0,743457217499245
0,7464615019035978
0,7493153755595381
0,7520155354440373
0,7545591374510314
0,7569438156603644
0,7591676980323855
0,7612294183098686
0,7631281239628088
0,7648634800692167
0,7664356690857066
0,7678453865220596
0,769093832594376
0,7701826999899378
0,77111415793158
0,7718908327793103
0,7725157854514126
0,7729924859854471
0,7733247855892202
0,7735168865548692
0,7735733104247114
0,7734988648035009
0,7732986092119185
0,7729778203687785
0,7725419572746578
0,771996626450809
0,7713475476621943
0,7706005204254561
0,769761391570903
0,7688360240945034
0,767830267501081
0,7667499298053316
0,7656007513225427
0,7643883803478148
0,7631183507905701
0,7617960618024043
0,7604267594082276
0,7590155201271163
0,7575672365475029
0,7560866048029649
0,7545781138791062
0,7530460366696715
0,7514944226899329
0,7499270923478056
0,748347632668837
0,7467593943674898
0,7451654901573136
0,7435687941925314
0,7419719425363103
0,7403773345544213
0,7387871351374565
0,7372032776599468
0,7356274675908228
0,7340611866759896
0,7325056976199957
0,730962049201192
0,7294310817605593
0,7279134330122043
0,7264095441288051
0,7249196660621866
0,7234438660651071
0,7219820343853784
0,7205338911087491
0,7190989931320437
0,717676741251429
0,716266387355145
0,714867041712709
0,7134776803556795
0,7120971525472264
0,7107241883392347
0,709357406217502
0,7079953208356
0,7066363508392691
0,7052788267822961
0,7039209991347117
0,7025610463833585
0,7011970832233893
0,6998271688378618
0,6984493152604835
0,6970614958146999
0,6956616536200216
0,6942477101533145
0,6928175738508021
0,691369148733687
0,6899003430369699
0,6884090778188124
0,686893295524902
0,6853509684794663
0,683780107272835
0,6821787690122767
0,6805450654017774
0,6788771706147496
0,6771733289219174
0,6754318620366758
0,673651176139077
0,6718297685404628
0,6699662339511933
0,6680592703146263
0,6661076841728332
0,6641103955316479
0,662066442194566
0,6599749835390355
0,6578353037119273
0,6556468142244389
